TransactionID,Amount,Time,UserID,Location,Merchant,Class
2678,5.98,37807,1182,CA,Target,0
2679,11.82,48033,1838,TX,Walmart,0
2680,72.54,25212,1575,NY,eBay,0
2681,31.14,4626,1775,WA,Costco,0
2682,180.47,49270,1838,CA,Walmart,0
2683,1.48,40767,1085,TX,eBay,0
2684,47.66,61505,1555,CA,eBay,0
2685,41.15,2292,1805,FL,Costco,0
2686,1.95,14859,1884,WA,Amazon,0
2687,13.28,30585,1148,WA,eBay,0
2688,53.38,82343,1771,NY,Target,0
2689,67.9,3819,1927,CA,Costco,0
2690,51.8,1280,1822,TX,Amazon,0
2691,75.7,63480,1860,NY,Costco,0
2692,90.42,78777,1955,WA,Walmart,0
2693,1,14147,1058,CA,eBay,0
2694,62.38,85352,1605,TX,eBay,0
2695,331.04,67165,1834,WA,Costco,0
2696,73.2,8634,1004,TX,Walmart,0
2697,113.18,68550,1082,CA,Costco,0
2698,37.38,10773,1839,TX,Target,0
2699,148.72,17881,1382,NY,eBay,0
2700,148.25,61596,1548,NY,eBay,0
2701,73.67,8280,1478,CA,Target,0
2702,373.03,59593,1026,WA,Amazon,0
2703,13.42,25555,1524,FL,eBay,0
2704,1.71,41421,1901,FL,Costco,0
2705,147.04,85472,1576,FL,Amazon,0
2706,164.59,27332,1413,WA,Amazon,0
2707,12.81,44588,1714,NY,Costco,0
2708,30.87,7637,1179,NY,Target,0
2709,1.77,46158,1808,NY,Amazon,0
2710,34.72,53798,1990,CA,eBay,0
2711,148.34,52135,1463,NY,Walmart,0
2712,72.97,16155,1782,NY,Amazon,0
2713,42.79,68596,1900,NY,Target,0
2714,46.48,46465,1526,FL,Costco,0
2715,0.14,48081,1000,TX,eBay,0
2716,35.64,56986,1270,NY,Walmart,0
2717,103.98,55956,1483,TX,Amazon,0
2718,365.72,40278,1955,NY,Target,0
2719,187.77,68486,1047,FL,Walmart,0
2720,2.39,53692,1693,FL,Walmart,0
2721,228.83,47155,1998,TX,eBay,0
2722,152.88,6063,1182,FL,eBay,0
2723,151.58,79741,1839,CA,Amazon,0
2724,61.25,44690,1372,WA,Amazon,0
2725,50.75,26507,1725,WA,Walmart,0
2726,36.08,7661,1538,NY,Target,0
2727,6.8,36189,1506,FL,Walmart,0
2728,25.91,13057,1737,WA,Target,0
2729,28.32,85776,1669,TX,eBay,0
2730,66.18,35313,1971,TX,Target,0
2731,137.61,36988,1505,TX,Target,0
2732,64.21,12491,1571,NY,eBay,0
2733,5.96,60159,1065,WA,Costco,0
2734,316.51,33410,1685,WA,Walmart,0
2735,285.99,78868,1051,WA,Amazon,0
2736,153.8,62029,1997,TX,Target,0
2737,474.76,85838,1469,TX,Amazon,0
2738,78.63,34354,1242,NY,Amazon,0
2739,329.06,84329,1336,CA,Walmart,0
2740,7.86,6504,1802,WA,Costco,0
2741,45.52,29811,1755,NY,Costco,0
2742,25.54,49206,1120,TX,Costco,0
2743,21.79,17225,1553,CA,Costco,0
2744,15.18,19290,1695,FL,eBay,0
2745,97.4,75660,1044,CA,Amazon,0
2746,152.02,2272,1051,NY,Amazon,0
2747,86.35,6141,1150,CA,eBay,0
2748,15.9,64980,1412,TX,Walmart,0
2749,166.67,57167,1540,CA,Target,0
2750,101.05,24678,1568,TX,Costco,0
2751,49.13,74697,1497,CA,Costco,0
2752,112.13,1071,1786,NY,eBay,0
2753,30.1,17120,1208,FL,Costco,0
2754,42.34,24133,1007,WA,eBay,0
2755,249.48,3630,1945,CA,Target,0
2756,34.32,65763,1390,FL,Amazon,0
2757,63.49,79544,1246,CA,Costco,0
2758,220.86,54863,1394,FL,Walmart,0
2759,123,55308,1706,TX,eBay,0
2760,6.42,19954,1833,FL,Target,0
2761,15.94,80211,1338,WA,Walmart,0
2762,0.79,62787,1411,FL,Amazon,0
2763,99.67,1619,1951,WA,Walmart,0
2764,59.36,78421,1539,WA,eBay,0
2765,14.42,67740,1344,FL,Costco,0
2766,316.85,77230,1842,WA,Amazon,0
2767,75.43,40342,1295,WA,eBay,0
2768,27.69,9373,1234,TX,Target,0
2769,69.44,11448,1641,NY,Walmart,0
2770,113.82,49949,1587,TX,Walmart,0
2771,7.93,31210,1444,NY,Amazon,0
2772,32.12,25410,1232,NY,Amazon,0
2773,164.49,65047,1741,TX,Target,0
2774,61.56,29028,1843,WA,Target,0
2775,79.09,68300,1881,TX,Amazon,0
2776,56.71,43369,1920,WA,eBay,0
2777,4.49,64735,1996,TX,eBay,0
2778,18.12,11467,1862,TX,Amazon,0
2779,58.98,8199,1309,CA,Walmart,0
2780,23.47,27095,1912,FL,Costco,0
2781,5.13,39007,1943,TX,Target,0
2782,185.57,47711,1907,FL,eBay,0
2783,397.35,13617,1700,WA,Costco,0
2784,157.57,28304,1477,CA,Walmart,0
2785,192.27,68865,1513,CA,Target,0
2786,27.7,55221,1335,NY,eBay,0
2787,323.47,77099,1576,FL,eBay,0
2788,21.93,71120,1051,CA,Walmart,0
2789,302.47,74341,1545,WA,Walmart,0
2790,526.28,74625,1300,NY,eBay,0
2791,124.38,13639,1751,CA,eBay,0
2792,397.09,24685,1640,WA,Costco,0
2793,84.29,65416,1242,FL,Walmart,0
2794,30.05,60356,1355,WA,Walmart,0
2795,57.45,11110,1819,WA,Costco,0
2796,90.03,52762,1834,WA,Walmart,0
2797,7.59,21128,1609,TX,Amazon,0
2798,97.38,14684,1587,CA,Target,0
2799,397.27,51155,1823,WA,Amazon,0
2800,21.09,24419,1441,NY,Walmart,0
2801,157.31,1527,1876,TX,Costco,0
2802,238.49,15220,1730,WA,eBay,0
2803,287.71,23702,1817,WA,Walmart,0
2804,322.23,27757,1612,CA,eBay,0
2805,73.7,46664,1118,TX,Target,0
2806,378.57,78621,1408,WA,Amazon,0
2807,141.6,15205,1651,WA,Target,0
2808,17.63,60207,1370,FL,eBay,0
2809,64.8,20994,1736,NY,Target,0
2810,126.7,86170,1766,NY,eBay,0
2811,28.41,30569,1072,CA,Amazon,0
2812,102.34,6626,1448,TX,eBay,1
2813,109.84,3964,1823,WA,Amazon,0
2814,17.76,47377,1817,TX,Walmart,0
2815,83.26,18058,1470,CA,eBay,0
2816,147.68,35160,1155,FL,Target,0
2817,69.09,16262,1770,CA,Costco,0
2818,1.22,10884,1933,NY,Target,0
2819,0.91,4433,1575,FL,Costco,0
2820,44.17,83747,1309,WA,Target,0
2821,260.63,76227,1035,CA,eBay,0
2822,25.96,31063,1247,TX,Walmart,0
2823,100.61,33484,1427,TX,eBay,0
2824,25.11,36536,1043,NY,Amazon,0
2825,38.81,30084,1452,NY,Walmart,0
2826,188.42,24802,1118,NY,eBay,0
2827,130.51,57012,1348,NY,Walmart,0
2828,10.03,20614,1692,WA,Amazon,0
2829,55.98,70569,1908,FL,Costco,0
2830,2.96,69922,1939,NY,Walmart,0
2831,65.56,77686,1387,CA,Walmart,0
2832,108.6,8157,1069,WA,Amazon,0
2833,12.61,48742,1946,FL,eBay,0
2834,34.09,7675,1869,WA,Costco,0
2835,50.72,26228,1453,TX,Walmart,0
2836,251.99,18251,1266,WA,Walmart,0
2837,499.9,23349,1730,WA,Walmart,0
2838,4.6,49178,1437,TX,Walmart,0
2839,143.13,81362,1365,TX,Amazon,0
2840,46.48,74660,1701,TX,Walmart,0
2841,49.83,6588,1767,WA,Costco,0
2842,140.35,63196,1186,TX,Amazon,0
2843,250.62,32400,1226,NY,Walmart,0
2844,301.45,13536,1060,CA,Costco,0
2845,86.07,2700,1167,CA,Target,0
2846,44.18,74345,1131,TX,Target,0
2847,154.9,15115,1154,FL,Costco,0
2848,28.9,52929,1783,WA,Walmart,0
2849,83.03,45513,1721,CA,Walmart,0
2850,44.41,84607,1006,NY,Amazon,0
2851,106.89,38100,1522,FL,Walmart,0
2852,27.5,21440,1711,FL,Amazon,0
2853,21.27,32947,1250,NY,Walmart,0
2854,250.4,73532,1575,WA,eBay,0
2855,10.74,80398,1691,WA,eBay,0
2856,70.51,59413,1639,TX,Costco,0
2857,24.96,23104,1261,NY,eBay,0
2858,3.97,82841,1119,NY,Target,1
2859,3.67,35860,1047,NY,Target,0
2860,19.26,62184,1068,TX,Amazon,0
2861,201.57,71063,1888,CA,Target,0
2862,33.2,13727,1261,WA,Walmart,1
2863,300.5,2719,1741,TX,Amazon,0
2864,87.14,12924,1763,TX,eBay,0
2865,57.38,9215,1444,TX,eBay,0
2866,86.77,60494,1961,NY,Target,0
2867,72.71,48009,1478,TX,Target,0
2868,142.2,85545,1230,CA,Walmart,0
2869,33.2,31912,1223,FL,eBay,0
2870,43.55,1144,1456,TX,Target,1
2871,224.52,37302,1718,CA,eBay,0
2872,292.73,80171,1852,NY,eBay,0
2873,223.08,53720,1365,FL,Target,0
2874,54.38,66542,1948,WA,eBay,0
2875,151.58,77026,1027,WA,Target,0
2876,64.69,27044,1876,NY,Costco,0
2877,68.82,72635,1730,NY,Target,0
2878,22.9,537,1900,WA,eBay,0
2879,89.44,76552,1848,NY,Costco,0
2880,20.6,35453,1100,WA,eBay,0
2881,40.28,1980,1057,NY,eBay,0
2882,193.12,71442,1023,WA,Costco,0
2883,23.2,33307,1414,CA,Walmart,0
2884,7.38,44844,1226,NY,Costco,0
2885,7.15,28629,1168,WA,eBay,0
2886,282.66,27775,1488,NY,eBay,0
2887,70.71,40029,1245,WA,Walmart,0
2888,52.66,61860,1835,WA,Costco,0
2889,166.54,64783,1723,FL,Target,0
2890,180.68,41988,1362,NY,eBay,0
2891,40.38,55452,1464,CA,Costco,0
2892,118.29,51,1429,TX,Amazon,0
2893,147.46,24818,1777,TX,eBay,0
2894,106.32,1686,1420,NY,Target,0
2895,16.44,19205,1916,WA,eBay,0
2896,208.65,8096,1020,WA,Costco,0
2897,77.46,74152,1635,CA,Walmart,0
2898,33.19,43087,1368,NY,Amazon,0
2899,55.38,8545,1463,TX,Target,0
2900,3.83,8484,1096,CA,eBay,0
2901,13.68,66252,1649,NY,Target,0
2902,145.05,23667,1491,NY,Walmart,0
2903,0,70111,1849,NY,Amazon,0
2904,53.88,76206,1352,FL,Target,0
2905,73.92,15637,1604,CA,Costco,0
2906,5.62,81882,1094,NY,Costco,0
2907,361.48,40747,1023,CA,Target,0
2908,25.63,59749,1379,TX,Amazon,0
2909,36.27,9491,1395,NY,eBay,0
2910,36.23,53100,1403,WA,Costco,0
2911,26.19,12631,1965,NY,eBay,0
2912,0.15,27182,1647,NY,eBay,0
2913,130.69,8903,1845,CA,Target,0
2914,340.66,57782,1132,CA,Costco,0
2915,25.4,77261,1053,FL,Target,0
2916,108.78,77606,1291,NY,Walmart,0
2917,135.44,36109,1111,TX,eBay,0
2918,188.67,81604,1421,CA,Amazon,0
2919,54.93,71086,1130,FL,eBay,0
2920,36.09,60436,1419,WA,Amazon,0
2921,39.35,18167,1277,WA,Target,0
2922,124.7,25443,1775,FL,Costco,0
2923,169.71,80224,1956,WA,eBay,0
2924,20.04,50640,1893,NY,Walmart,0
2925,46.35,29548,1589,CA,eBay,0
2926,232.22,77649,1774,TX,Amazon,0
2927,164.35,62358,1067,WA,Amazon,0
2928,419.03,18160,1573,NY,Amazon,0
2929,140.34,46205,1402,CA,Costco,0
2930,49.95,62280,1874,NY,Walmart,0
2931,89.32,84845,1174,NY,Walmart,0
2932,108.18,36852,1279,CA,Amazon,0
2933,8.17,45021,1463,WA,Walmart,0
2934,78.64,6195,1389,WA,Walmart,0
2935,123.55,66547,1747,NY,Target,0
2936,18.31,24286,1135,FL,Walmart,0
2937,151.7,33581,1408,WA,Amazon,0
2938,87.65,77674,1223,NY,Costco,0
2939,304.12,26719,1600,TX,Target,0
2940,4.33,48450,1969,TX,Walmart,0
2941,30.83,20028,1618,FL,Target,0
2942,92.02,16192,1552,NY,eBay,0
2943,35.18,83636,1697,TX,Target,0
2944,125.32,71812,1976,WA,Target,0
2945,142.3,27551,1187,NY,Target,0
2946,10.82,72364,1877,FL,Walmart,0
2947,72.12,64311,1386,FL,Target,0
2948,71.11,61444,1008,WA,Costco,0
2949,46.09,33124,1179,TX,Walmart,0
2950,270.19,13654,1697,TX,Amazon,0
2951,175.74,203,1443,FL,eBay,0
2952,119.47,20129,1593,CA,Amazon,0
2953,125.29,72150,1688,FL,Walmart,0
2954,61.94,33264,1605,FL,Amazon,0
2955,253.82,12989,1900,NY,eBay,0
2956,118.61,49214,1445,WA,Target,0
2957,130.56,67115,1115,NY,Amazon,0
2958,197.83,61678,1671,FL,Walmart,0
2959,32.03,57883,1244,NY,Costco,0
2960,164.54,53445,1282,TX,eBay,0
2961,21.72,70412,1212,FL,Amazon,0
2962,42.36,69661,1663,TX,Costco,0
2963,40.89,5328,1677,TX,eBay,0
2964,384.09,48968,1450,WA,Amazon,0
2965,194.17,42040,1911,TX,Walmart,0
2966,120.79,59199,1654,NY,Costco,0
2967,129.85,57039,1024,NY,Costco,0
2968,82.57,77232,1711,CA,Amazon,0
2969,293.92,50750,1232,WA,Amazon,0
2970,68.57,16119,1515,CA,Walmart,0
2971,47.89,24017,1287,TX,Walmart,0
2972,17.8,48780,1684,FL,Target,0
2973,154.27,26204,1183,NY,Amazon,0
2974,132.59,19562,1250,FL,Walmart,0
2975,48.51,24428,1290,CA,Amazon,0
2976,2.55,21497,1948,CA,Walmart,0
2977,182.63,3372,1797,NY,eBay,0
2978,1.15,17453,1358,CA,Walmart,0
2979,121.64,51928,1623,FL,Walmart,0
2980,351.52,33960,1304,CA,eBay,0
2981,57.57,17197,1349,FL,eBay,0
2982,26.78,54984,1976,TX,Target,0
2983,122.03,1883,1338,WA,Walmart,0
2984,169.9,16651,1947,NY,eBay,0
2985,79.06,85591,1478,CA,Target,0
2986,341.23,2812,1464,NY,Target,0
2987,5.31,6562,1129,CA,Amazon,0
2988,70.28,72549,1186,TX,eBay,0
2989,126.75,70713,1420,FL,Costco,0
2990,198.52,20469,1495,NY,eBay,0
2991,19.75,49535,1540,TX,eBay,0
2992,160.95,61300,1669,TX,Target,0
2993,80.45,82969,1885,WA,eBay,0
2994,50.51,18217,1234,TX,eBay,0
2995,14.12,8989,1277,WA,Target,0
2996,200.47,37235,1101,TX,Target,0
2997,17.11,84895,1458,FL,Amazon,0
2998,37.08,70691,1736,TX,Amazon,0
2999,34.26,56850,1786,FL,eBay,0
3000,205.12,50442,1834,CA,eBay,0
3001,111.69,73497,1231,TX,Walmart,0
3002,159.3,23983,1853,TX,Costco,0
3003,28.83,7186,1273,CA,Walmart,0
3004,98.05,7506,1364,WA,Walmart,0
3005,84.8,41026,1477,FL,eBay,0
3006,178.87,46070,1960,CA,Target,0
3007,236.54,48951,1467,CA,Target,0
3008,1.22,7791,1624,NY,Costco,0
3009,112.09,61335,1900,CA,Target,0
3010,5.32,72306,1971,WA,eBay,0
3011,79.6,9893,1650,WA,Target,0
3012,33.92,25154,1727,WA,Amazon,0
3013,36.64,50757,1825,FL,Costco,0
3014,43.53,61387,1273,FL,Target,0
3015,97.1,40755,1327,TX,Target,0
3016,40.65,13514,1860,CA,Amazon,0
3017,131.94,31358,1183,WA,Walmart,0
3018,51.84,23631,1917,CA,eBay,0
3019,7.08,5807,1823,TX,Target,0
3020,153.14,71792,1193,TX,Amazon,0
3021,33.65,80692,1790,WA,Amazon,0
3022,56.7,11908,1271,CA,Walmart,0
3023,115.66,24435,1299,TX,Target,0
3024,40.42,69820,1583,NY,Walmart,0
3025,5.82,61716,1195,FL,Costco,0
3026,46.83,30432,1781,CA,Amazon,0
3027,289.04,79974,1904,WA,eBay,0
3028,102.65,40510,1330,TX,Amazon,0
3029,111.32,14227,1751,TX,Walmart,0
3030,100.04,79801,1485,TX,eBay,0
3031,22.19,84724,1619,FL,eBay,0
3032,54.19,18604,1498,CA,Amazon,0
3033,139.01,82641,1399,TX,eBay,0
3034,10.69,25790,1396,FL,Target,0
3035,32.55,30944,1803,NY,Amazon,0
3036,32.34,22187,1811,CA,Walmart,0
3037,56.57,52546,1099,WA,Costco,0
3038,393.06,4025,1080,CA,Walmart,0
3039,6.99,24512,1781,TX,Target,0
3040,73.13,15907,1860,WA,Costco,0
3041,19.77,80005,1016,CA,Costco,0
3042,352.94,37924,1704,WA,Walmart,0
3043,12.03,47196,1211,CA,Amazon,0
3044,51.68,14410,1864,NY,Amazon,0
3045,133.9,43763,1125,NY,Costco,0
3046,121.93,59574,1821,NY,Walmart,0
3047,54.94,8650,1637,CA,Walmart,0
3048,42.54,48826,1129,WA,Amazon,0
3049,50.69,26277,1656,NY,Target,0
3050,30.69,57970,1767,FL,Amazon,0
3051,22.98,2456,1534,FL,Amazon,0
3052,65.98,16590,1213,NY,Target,0
3053,31.27,27892,1128,NY,Amazon,0
3054,33.89,17740,1523,TX,Costco,0
3055,106.93,45728,1652,FL,Costco,0
3056,345.9,11788,1461,FL,Costco,0
3057,92.54,72692,1969,NY,Costco,0
3058,8.01,8151,1779,TX,Costco,0
3059,7.86,26515,1056,WA,Walmart,0
3060,302.46,10987,1597,TX,Walmart,0
3061,35.28,78096,1273,TX,Target,0
3062,9.66,55674,1614,FL,eBay,0
3063,91.39,68209,1338,NY,Costco,0
3064,97.72,47767,1861,NY,eBay,0
3065,104.56,72359,1142,NY,eBay,0
3066,31.12,39644,1422,TX,Costco,0
3067,1.52,38741,1333,TX,Amazon,0
3068,335.28,65121,1840,CA,Target,0
3069,28.89,73818,1964,WA,eBay,0
3070,112.71,41435,1928,CA,Amazon,0
3071,122.63,8056,1687,WA,Amazon,0
3072,94.16,52418,1132,CA,Costco,0
3073,37.53,35513,1855,CA,Target,0
3074,31.62,24660,1263,CA,Costco,0
3075,91.05,2639,1146,CA,Target,0
3076,201.06,65612,1435,TX,Costco,0
3077,293.25,72009,1011,WA,Target,0
3078,11.19,10622,1839,CA,Walmart,1
3079,16.82,18808,1903,CA,Amazon,0
3080,289.56,55636,1054,NY,Amazon,0
3081,133.38,70832,1229,TX,Amazon,0
3082,214.55,22951,1979,FL,Target,0
3083,22.64,65941,1121,NY,Amazon,0
3084,88.57,45076,1860,FL,Walmart,1
3085,120.78,15345,1232,CA,Walmart,0
3086,113.98,397,1161,WA,eBay,1
3087,52.45,14665,1593,FL,Amazon,0
3088,1.55,14560,1960,FL,Costco,0
3089,87.45,26376,1970,FL,Costco,0
3090,29.18,19857,1558,WA,Costco,0
3091,59.83,64268,1875,NY,Walmart,0
3092,316.02,20310,1802,TX,eBay,0
3093,50.92,18328,1499,WA,eBay,0
3094,183.13,41397,1671,NY,Walmart,0
3095,20.89,38159,1178,CA,eBay,0
3096,111.61,50762,1361,NY,Costco,0
3097,377.26,73366,1207,FL,Costco,0
3098,10.75,59304,1901,NY,Walmart,0
3099,0.84,48998,1904,NY,Costco,0
3100,56.84,64853,1551,CA,Target,0
3101,9.72,19048,1725,CA,Costco,0
3102,137.99,50217,1431,NY,Amazon,0
3103,245.98,46255,1455,WA,Walmart,0
3104,56.92,58620,1503,CA,Walmart,0
3105,29.94,70929,1863,FL,eBay,0
3106,56.99,23885,1153,WA,eBay,0
3107,128.54,66139,1337,NY,eBay,0
3108,0.91,71831,1292,FL,Amazon,0
3109,89.03,41148,1435,FL,Costco,0
3110,95.01,7103,1395,WA,Walmart,0
3111,101.53,25251,1165,NY,Costco,0
3112,27.71,14546,1993,FL,eBay,0
3113,125.19,15456,1451,CA,Walmart,0
3114,9.58,18228,1783,CA,eBay,0
3115,22.22,80210,1956,WA,Amazon,0
3116,209.94,46,1535,CA,Walmart,0
3117,134.22,66355,1973,TX,eBay,0
3118,1.38,36575,1400,NY,eBay,0
3119,28.55,84942,1114,FL,eBay,0
3120,24.13,1080,1350,FL,Amazon,0
3121,31.58,68682,1259,WA,Costco,0
3122,28.44,77462,1817,WA,Costco,0
3123,6.46,15930,1875,FL,Costco,0
3124,61.42,80823,1225,CA,Amazon,0
3125,131.95,39509,1613,WA,Costco,0
3126,93.33,68422,1485,TX,Costco,0
3127,111.74,78880,1130,WA,Amazon,0
3128,8.46,41755,1263,CA,Walmart,0
3129,302.6,52480,1523,NY,eBay,0
3130,182.32,7293,1930,TX,eBay,0
3131,163.52,68542,1833,WA,Amazon,0
3132,173.15,60528,1180,NY,Costco,0
3133,269.88,24356,1348,NY,Target,0
3134,78.58,36911,1470,FL,Costco,0
3135,22.35,14699,1160,CA,Target,0
3136,95.92,28434,1113,FL,eBay,0
3137,135.82,54669,1017,CA,Amazon,0
3138,133.91,17602,1103,NY,Costco,0
3139,73.7,40786,1185,WA,Amazon,0
3140,7.09,9952,1341,CA,Costco,0
3141,46.38,41684,1461,CA,Costco,0
3142,253.54,30489,1604,NY,Costco,0
3143,87.81,32905,1812,TX,Target,0
3144,77.29,53602,1142,NY,Amazon,0
3145,31.31,46924,1654,NY,eBay,0
3146,45.96,13381,1812,CA,Walmart,0
3147,225.71,79429,1963,NY,Target,0
3148,109.8,28130,1611,FL,eBay,0
3149,154.83,30415,1452,NY,Amazon,0
3150,60.58,49128,1450,WA,Walmart,0
3151,99.49,84679,1971,NY,Walmart,0
3152,28.55,388,1061,NY,Amazon,0
3153,122.23,77652,1595,WA,Target,0
3154,55.79,19806,1939,TX,Costco,0
3155,58.44,64333,1275,TX,Costco,0
3156,104.79,4852,1678,TX,Costco,0
3157,275.33,8627,1294,FL,eBay,0
3158,6.61,58817,1128,WA,Amazon,0
3159,174.15,29048,1363,FL,Target,0
3160,34.59,76596,1066,FL,Amazon,0
3161,58.68,58117,1046,FL,Walmart,0
3162,2.22,8209,1968,WA,eBay,0
3163,35.82,53482,1373,CA,Target,1
3164,69.84,38197,1821,CA,Walmart,0
3165,5.78,77694,1659,TX,Costco,0
3166,67.55,18076,1761,FL,Costco,0
3167,261.88,69912,1136,TX,Costco,0
3168,11.14,85187,1094,FL,Amazon,0
3169,144.58,58482,1237,TX,Walmart,0
3170,52.71,18079,1795,NY,Target,0
3171,106.47,13978,1831,WA,Walmart,0
3172,30.14,50738,1034,FL,Target,0
3173,17.37,12705,1295,FL,eBay,0
3174,17.49,26907,1892,FL,eBay,0
3175,7.31,53832,1869,WA,Target,0
3176,20.54,54612,1491,NY,Walmart,0
3177,109.13,73501,1257,CA,Target,0
3178,213.45,10248,1386,WA,Target,0
3179,168.27,46988,1269,NY,Costco,0
3180,115.56,7461,1976,TX,Target,0
3181,11.7,26998,1866,FL,Costco,0
3182,34.13,12821,1323,FL,Costco,0
3183,37.08,19870,1046,CA,Target,0
3184,28.76,13410,1605,TX,Amazon,0
3185,72.36,19133,1693,NY,Walmart,0
3186,76.69,23359,1953,TX,Target,0
3187,44.14,61385,1701,TX,eBay,0
3188,43.66,27400,1486,CA,Target,0
3189,176.35,34173,1562,NY,Target,0
3190,155.73,11179,1717,CA,eBay,0
3191,36.79,61886,1815,NY,Costco,0
3192,245.1,35495,1410,WA,Costco,0
3193,305.37,6487,1844,WA,Amazon,0
3194,39.56,14760,1950,FL,Target,0
3195,43.76,71827,1124,CA,Target,0
3196,70.45,29403,1211,WA,Walmart,0
3197,283.23,68037,1368,TX,Costco,1
3198,209.01,1755,1944,TX,Target,0
3199,10.82,36158,1919,WA,Walmart,0
3200,49.88,71352,1265,CA,Amazon,0
3201,80.6,83136,1134,FL,Walmart,0
3202,69.94,32616,1883,TX,Costco,0
3203,21.55,67426,1784,FL,Costco,0
3204,195.77,76759,1789,TX,Amazon,0
3205,112.99,24966,1314,NY,Target,1
3206,181.96,7688,1299,WA,Walmart,0
3207,195.73,39484,1778,CA,Target,0
3208,137.97,59855,1297,TX,Target,0
3209,57.84,27553,1278,WA,Target,0
3210,94.3,69282,1373,FL,eBay,0
3211,17.48,57442,1955,CA,Amazon,0
3212,111.98,18579,1725,CA,Target,0
3213,19.75,13014,1487,WA,Amazon,0
3214,118.4,48443,1061,WA,Target,0
3215,26.08,41961,1878,WA,Walmart,0
3216,12.51,56501,1053,NY,Walmart,0
3217,18.07,58914,1337,NY,Amazon,0
3218,0.2,36397,1374,CA,Target,0
3219,126.85,73302,1876,WA,Amazon,0
3220,131.83,71683,1473,NY,Amazon,0
3221,72.35,47178,1111,CA,eBay,0
3222,17.6,1063,1989,TX,Target,0
3223,8.73,74366,1268,WA,eBay,0
3224,1.93,9334,1323,NY,Target,0
3225,18.12,75848,1618,CA,Costco,0
3226,221.51,25127,1794,WA,Costco,0
3227,27.65,36043,1882,CA,eBay,0
3228,43.74,66512,1679,TX,Costco,0
3229,11.13,77275,1585,CA,eBay,0
3230,25.15,4069,1747,CA,Costco,0
3231,73.24,15604,1603,TX,eBay,0
3232,93.59,14612,1084,FL,Costco,0
3233,28.15,49102,1371,WA,Amazon,0
3234,5.95,39170,1074,TX,Amazon,0
3235,49.6,45101,1595,TX,Amazon,0
3236,26.68,65881,1756,WA,Target,0
3237,24.79,37710,1507,CA,Walmart,0
3238,321.55,84862,1227,NY,eBay,0
3239,95.79,9363,1594,WA,Walmart,0
3240,81.39,3770,1393,TX,Amazon,0
3241,53.75,44121,1014,CA,eBay,0
3242,56.03,73960,1812,FL,eBay,0
3243,77.85,11990,1180,CA,Target,0
3244,119.21,73584,1507,NY,Walmart,0
3245,121.12,44659,1337,CA,Walmart,0
3246,18.84,32137,1262,NY,Costco,0
3247,69.34,15573,1925,FL,eBay,0
3248,53.1,16834,1077,FL,Amazon,0
3249,204.43,9554,1228,CA,Costco,0
3250,99.81,76653,1744,WA,Costco,0
3251,76.04,82164,1029,WA,eBay,0
3252,12.26,53797,1373,WA,Costco,0
3253,93.05,13015,1154,FL,eBay,0
3254,12.47,4734,1816,NY,eBay,0
3255,41.13,59617,1184,TX,Costco,0
3256,15.41,80698,1447,CA,Amazon,0
3257,117.79,49592,1868,NY,Costco,0
3258,23.1,75195,1446,TX,Walmart,0
3259,49.73,82331,1431,FL,eBay,0
3260,226.02,33581,1766,TX,Amazon,0
3261,22.86,28917,1168,FL,Target,0
3262,70.89,83650,1080,FL,Target,0
3263,54.35,6643,1797,NY,Costco,0
3264,1.83,13269,1209,WA,Target,0
3265,157.39,18358,1258,WA,Walmart,0
3266,7.15,83857,1987,NY,Costco,0
3267,64.29,203,1548,CA,Costco,0
3268,82.25,61758,1285,FL,Amazon,0
3269,99,81254,1053,CA,eBay,0
3270,116.68,56235,1468,FL,Costco,0
3271,29.21,35304,1368,FL,Costco,0
3272,1,22172,1723,WA,Costco,0
3273,128.53,73834,1853,WA,Amazon,0
3274,76.71,85731,1995,FL,Costco,1
3275,180.86,44857,1099,WA,eBay,0
3276,172.25,10411,1596,WA,eBay,0
3277,185.36,7825,1983,TX,Costco,0
3278,66.38,38742,1724,TX,Amazon,0
3279,40.59,69626,1902,FL,Target,0
3280,156.81,58301,1775,WA,Costco,0
3281,60.02,23340,1981,TX,Costco,0
3282,20.27,27151,1597,CA,Walmart,0
3283,193.08,43327,1574,FL,Amazon,0
3284,214.18,9252,1446,FL,eBay,0
3285,62.79,35314,1191,CA,Amazon,0
3286,7.87,69272,1413,FL,Amazon,0
3287,49.07,47368,1481,WA,Costco,0
3288,162.73,61110,1092,TX,Walmart,0
3289,232.05,1672,1252,NY,Costco,0
3290,22.75,65937,1649,TX,Amazon,0
3291,6.93,15322,1964,CA,Costco,0
3292,209.84,11191,1560,NY,Amazon,0
3293,49.33,37081,1632,WA,eBay,0
3294,78.04,14665,1038,WA,Costco,0
3295,344.41,61625,1545,TX,Costco,0
3296,6.89,55504,1357,FL,eBay,0
3297,104.5,44594,1777,FL,Costco,0
3298,7.7,57631,1008,CA,Amazon,0
3299,47.08,49239,1187,FL,Target,0
3300,162.87,56298,1607,WA,Costco,0
3301,56.82,2967,1644,NY,eBay,0
3302,587.19,37018,1674,TX,eBay,0
3303,81.88,52686,1138,TX,Target,0
3304,38.74,24795,1297,TX,Amazon,0
3305,24.86,58826,1079,FL,Walmart,0
3306,43.16,68774,1602,NY,Amazon,0
3307,46.61,8513,1255,FL,Costco,0
